latitude,longitude
43.1333,45.7667
43.1333,131.9
43.1346,-88.2226
43.1347,24.7172
43.135,-75.3404
43.1378,20.5161
43.1381,6.2344
43.1383,5.9831
43.1386,12.0478
43.1468,-95.1534
43.1486,44.7069
43.1487,-93.1997
43.1487,-88.1227
43.15,12.2
43.15,18.83
43.15,21.2667
43.15,23.7
43.15,45.9
43.1502,-73.7276
43.1506,6.0747
43.1514,-77.713
43.155,19.1208
43.1581,44.1569
43.1583,-5.8292
43.1602,-77.4483
43.1608,13.7158
43.1621,-86.2519
43.1633,-77.3131
43.1636,45.4725
43.1642,45.6222
43.1646,-77.822
43.1662,-76.0662
43.1667,-80.25
43.1667,10.6
43.1667,18.5333
43.1667,22.6
43.1667,26.817
43.1667,44.8
43.1667,46.0
43.1667,70.45
43.1667,141.3167
43.1668,124.3506
43.168,-77.6162
43.1686,6.0436
43.1686,45.3681
43.1689,-2.63
43.1698,-78.6956
43.171,-79.4767
43.1714,-6.5389
43.1718,-77.7064
43.1731,-75.2662
43.1743,-87.975
43.1764,45.4042
43.1769,5.6086
43.1789,5.7086
43.1791,-77.9406
43.1792,-2.3106
43.1793,-78.971
43.1797,-85.2534
43.1799,-76.3745
43.1808,-76.1954
43.1819,-2.2653
43.1825,-89.2362
43.1829,-89.4447
43.1833,-81.9
43.1833,-79.2333
43.1833,13.8
43.1833,21.7167
43.1833,27.4333
43.1833,44.3167
43.1833,44.55
43.1833,68.5333
43.1833,141.0
43.1836,3.0042
43.186,-70.666
43.1875,-2.5008
43.1878,44.9036
43.1887,-70.8845
43.1892,45.2847
43.1893,-88.7285
43.1911,6.0417
43.194,-112.3454
43.1947,-0.6056
43.1968,21.8334
43.1981,17.5467
43.1989,5.8033
43.2,-80.3833
43.2,-79.55
43.2,17.7
43.2,23.55
43.2,24.1667
43.2,45.7889
43.2,46.1333
43.2,76.62
43.2,140.7833
43.2,141.7833
43.2014,2.7584
43.2023,-86.2421
43.2044,46.0911
43.2078,-2.8861
43.2081,44.8186
43.2092,76.7603
43.2096,-77.5705
43.21,2.35
43.2139,-71.0424
43.2142,-2.4169
43.2153,46.0403
43.2164,46.1939
43.2167,-8.6833
43.2167,-2.0167
43.2167,11.7333
43.2167,13.3833
43.2167,22.3167
43.2167,27.5667
43.2167,27.9167
43.2167,44.7667
43.2167,46.8667
43.2167,141.5167
43.2181,81.8372
43.2192,-2.7342
43.2228,22.0322
43.2231,-123.352
43.226,-75.4909
43.2281,-86.2562
43.2294,-77.4454
43.2297,76.31
43.23,0.07
43.2301,-89.3431
43.2305,-71.5595
43.2306,-2.8458
43.2317,45.5722
43.2333,11.4167
43.2333,12.7833
43.2333,13.1833
43.2333,13.6333
43.2333,13.6833
43.2333,23.1167
43.2343,-88.1217
43.2352,-87.9839
43.2358,-5.5563
43.2361,21.5903
43.2372,-88.2413
43.238,46.0
43.2383,6.0717
43.24,76.915
43.2405,-89.2948
43.2408,-77.314
43.2428,25.3217
43.246,-77.6988
43.2469,-73.6659
43.25,11.8167
43.25,13.5167
43.25,26.5833
43.25,46.5833
43.2508,-5.7767
43.2514,45.9072
43.2526,6.53
43.2534,-70.8856
43.2553,-79.0717
43.2566,13.0096
43.2567,-79.8692
43.2569,-2.9236
43.2586,45.5392
43.2617,-4.0653
43.2651,-77.7968
43.2667,-1.9667
43.2667,13.75
43.2667,20.0
43.2756,11.9881
43.2792,-8.2106
43.2818,-78.6932
43.283,-8.333
43.2833,-2.1667
43.2833,11.2333
43.2833,21.7167
43.2833,26.9333
43.2883,-8.3894
43.2906,45.3014
43.2907,-72.4809
43.2908,5.5708
43.2919,20.6156
43.2933,22.0061
43.2944,45.8839
43.2958,21.2859
43.2964,5.37
43.2972,-2.9917
43.2972,-2.2569
43.299,-87.9887
43.299,-70.9787
43.3,-7.6833
43.3,-5.6833
43.3,-0.37
43.3,12.3333
43.3,13.7333
43.3,17.0333
43.3,77.2333
43.3003,13.4533
43.3019,68.2692
43.3031,-0.3906
43.3044,-8.5114
43.3047,-2.9731
43.3057,-73.6964
43.309,6.635
43.3103,-3.0569
43.3108,-3.0056
43.3108,3.4758
43.3109,-73.6458
43.3111,13.3125
43.3114,-3.8525
43.3125,45.6986
43.3126,129.7572
43.3158,-0.4094
43.3167,-79.8
43.3167,-2.6667
43.3167,10.5167
43.3167,13.5833
43.3167,44.9167
43.3171,-76.4167
43.3175,45.1411
43.3186,11.3306
43.3189,45.9936
43.3189,77.0594
43.3192,1.9544
43.3194,-3.0194
43.3198,84.0147
43.32,-81.5
43.32,-80.38
43.3204,-87.948
43.3208,21.8958
43.3213,-77.9135
43.3214,-1.9856
43.3215,-76.1582
43.3223,-88.3784
43.3267,-70.6336
43.33,145.5828
43.3303,-3.0314
43.3333,-8.3166
43.3333,-6.4167
43.3333,11.7333
43.3333,12.9167
43.3333,77.05
43.3333,141.85
43.3336,-0.4347
43.335,-73.6832
43.3369,5.4828
43.3378,-1.7888
43.3378,52.8553
43.3436,17.8075
43.3439,11.9189
43.344,-73.5396
43.3458,44.2028
43.3469,44.6975
43.3474,11.5044
43.3476,3.219
43.3478,5.4639
43.35,-8.25
43.35,5.6053
43.35,12.5667
43.35,26.2333
43.35,27.2
43.35,46.1
43.35,77.4667
43.35,142.3833
43.3514,1.4753
43.3531,-4.0458
43.3547,-2.8472
43.3567,19.3583
43.3568,-73.6765
43.36,-5.845
43.36,-1.77
43.3603,76.8578
43.3631,-1.6989
43.365,-8.41
43.3667,13.2167
43.3667,13.6167
43.3667,25.1333
43.3667,46.4333
43.3667,128.2333
43.3667,132.2
43.367,11.218
43.3681,5.6361
43.3708,-80.9819
43.3708,76.6236
43.3789,-124.233
43.379,-72.3368
43.3799,-84.6556
43.3808,-80.7062
43.3814,-2.9792
43.3814,21.0378
43.3831,17.5927
43.3833,-5.65
43.3833,19.6333
43.3838,5.165
43.3844,-3.215
43.3846,-87.8855
43.3853,-5.8208
43.3881,-6.0736
43.3882,-123.3242
43.39,-1.66
43.3932,5.2356
43.3956,6.3133
43.3967,-3.4483
43.3972,-80.3114
43.3972,-70.5707
43.3992,5.3667
43.4,-80.65
43.4,10.4667
43.4,10.8667
43.4,11.1333
43.4,42.9167
43.4,145.1167
43.4017,-3.8194
43.4036,13.5497
43.4053,3.6975
43.4053,5.0475
43.4058,4.9892
43.4058,6.0615
43.4075,-124.2364
43.4075,23.2217
43.4078,24.6203
43.4106,5.3103
43.4144,-3.41
43.416,5.2145
43.4167,11.7167
43.4167,22.1167
43.4173,-88.1818
43.4186,-80.4728
43.4186,-3.835
43.4199,-83.9501
43.42,-2.7264
43.42,43.92
43.4214,-4.7564
43.4244,-70.7573
43.4252,6.7684
43.4262,6.4325
43.4269,28.1617
43.4278,3.6058
43.43,6.63
43.4303,-3.8603
43.4322,13.6647
43.433,6.737
43.4331,28.3383
43.4333,-4.05
43.4333,13.35
43.4333,16.6833
43.4333,43.575
43.4389,13.6086
43.4403,4.9486
43.4414,-3.4575
43.4419,5.3803
43.4442,-3.9031
43.4475,5.6836
43.4483,3.7561
43.4499,-71.6691
43.45,-79.6833
43.45,17.2167
43.45,142.4667
43.4516,-76.5005
43.4528,5.5619
43.4532,5.8614
43.4553,5.415
43.4553,5.476
43.4589,21.0464
43.4594,2.0047
43.46,5.2486
43.4604,19.8154
43.4608,12.2439
43.4611,1.3267
43.4628,-3.805
43.4631,13.55
43.4633,11.8783
43.4667,-80.5167
43.4667,-8.1667
43.4667,-5.9333
43.4667,11.15
43.4667,23.9333
43.4673,-70.4511
43.4688,-88.8309
43.4695,-89.7376
43.47,-81.2
43.47,-80.95
43.472,-110.7746
43.472,17.3297
43.4736,6.5667
43.4745,-111.9568
43.476,5.1686
43.4797,77.0336
43.48,-1.56
43.48,16.58
43.4833,-5.4333
43.4833,11.6167
43.4833,13.4833
43.4833,43.6167
43.4833,44.1333
43.4844,-8.2328
43.4847,44.5881
43.485,-1.5183
43.4871,-112.0362
43.488,-116.3933
43.4886,5.2331
43.49,-1.48
43.49,-0.77
43.4911,43.5528
43.4928,2.3742
43.4949,6.3612
43.4989,1.3133
43.5,24.0833
43.5,44.75
43.5,141.9
43.5053,124.8224
43.5064,18.7747
43.5083,-79.8833
43.51,16.44
43.5141,-114.3001
43.515,1.1783
43.5151,4.9895
43.5164,1.4989
43.5167,11.4833
43.5167,43.7
43.5167,68.5167
43.5167,142.1833
43.5169,16.2514
43.5171,118.0333
43.5172,1.3256
43.5183,123.5027
43.5231,1.4067
43.5236,13.2392
43.5239,-70.3904
43.5244,-1.4853
43.5247,1.3425
43.5261,43.5594
43.5263,5.4454
43.5286,5.2564
43.5286,11.57
43.5331,3.8617
43.5333,-5.7
43.5333,26.5167
43.5336,-7.0403
43.5348,-89.9965
43.5369,1.2319
43.5375,75.2089
43.5386,1.3444
43.539,-70.4624
43.5394,16.4831
43.5396,-96.7311
43.5403,6.4667
43.5411,-1.46
43.5417,79.4703
43.5434,1.4787
43.5464,6.9381
43.5478,11.0411
43.5489,-89.4658
43.55,-80.7167
43.55,-80.25
43.55,-8.15
43.55,11.5833
43.55,12.1833
43.55,16.35
43.55,21.7
43.55,43.85
43.55,141.9167
43.55,142.05
43.55,144.9667
43.5506,5.0347
43.5513,7.0128
43.5518,1.5338
43.5519,10.3083
43.5525,5.195
43.5561,-5.9083
43.56,-5.976
43.5614,4.0858
43.5644,11.5328
43.5658,3.9511
43.5667,-80.4833
43.5667,1.2972
43.5667,27.8333
43.5667,43.5833
43.5675,4.1933
43.5675,22.2575
43.5694,-7.2583
43.57,3.9094
43.57,104.4258
43.5705,69.7335
43.5708,12.1403
43.5708,104.425
43.5725,-71.4775
43.5769,1.2722
43.5769,7.0194
43.5772,3.8247
43.5805,7.0538
43.5806,21.3306
43.5808,7.1239
43.5811,20.2297
43.5822,5.0019
43.5833,11.3167
43.5833,142.4667
43.5836,19.5258
43.5844,-116.5638
43.5853,1.3442
43.5853,39.7203
43.5891,-70.238
43.5902,-83.8887
43.5911,-70.3682
43.5928,-96.5799
43.593,5.1286
43.5942,52.0789
43.5966,-84.7759
43.5972,78.2511
43.5983,73.7614
43.5996,-80.5604
43.5997,1.2339
43.5997,46.7736
43.6,-79.65
43.6,2.25
43.6,10.4833
43.6,10.9667
43.6,13.3333
43.6005,-116.2308
43.6008,6.9956
43.6045,1.444
43.6092,-72.9783
43.61,-5.79
43.6111,1.4994
43.6116,-116.3977
43.6119,3.8772
43.6119,43.3269
43.6139,1.3367
43.6139,3.8106
43.6144,1.0817
43.6167,10.6333
43.6167,11.4667
43.6167,20.9833
43.6167,25.35
43.6169,4.0083
43.6169,13.5167
43.6175,1.2856
43.6211,6.9725
43.6228,45.3397
43.6236,11.5583
43.6236,20.8936
43.6241,-84.2319
43.6281,-95.599
43.6281,3.4331
43.6294,7.0961
43.63,-81.28
43.63,-80.22
43.63,-79.95
43.631,-70.2895
43.6314,-88.7381
43.6322,5.1511
43.6333,-80.0333
43.6333,13.3167
43.6333,13.4
43.6353,-72.2531
43.6364,1.3906
43.6369,3.9019
43.6406,5.0972
43.6408,4.8133
43.6424,7.0095
43.6431,-1.4311
43.6441,-94.4621
43.6453,-116.6594
43.6465,0.5855
43.6481,-7.59
43.6481,3.9397
43.6486,3.8025
43.65,-7.4
43.65,11.0833
43.65,11.1833
43.65,17.75
43.65,21.8667
43.65,43.55
43.65,44.0667
43.6522,25.3681
43.6525,51.1575
43.6526,-116.2743
43.6526,-79.9281
43.654,122.243
43.6547,5.2625
43.6548,-93.3643
43.6575,1.4853
43.6589,7.1222
43.6625,10.6328
43.6644,-72.3865
43.6644,7.1489
43.6664,1.5058
43.6667,6.9167
43.6667,10.75
43.6667,18.9833
43.6667,21.55
43.668,7.188
43.6697,1.4311
43.6721,-92.9784
43.675,1.4578
43.6756,43.455
43.6767,4.6278
43.6768,73.762
43.6773,-70.2715
43.6778,4.1361
43.6786,4.4317
43.6825,43.5339
43.6833,-79.7667
43.6833,10.55
43.6833,10.5833
43.6833,10.6167
43.6833,10.85
43.6833,11.25
43.6833,11.5333
43.6931,3.8067
43.6942,4.2769
43.6947,1.4336
43.695,5.5036
43.6954,-70.3539
43.6956,51.3261
43.6997,1.8197
43.7,-80.3667
43.7,10.6833
43.7,10.75
43.7,11.8167
43.7,12.8167
43.7,16.6333
43.7,142.45
43.7026,-116.4914
43.7034,-70.4581
43.7034,7.2663
43.707,-80.3777
43.71,-1.05
43.7113,-116.6157
43.7156,-72.191
43.7167,10.4
43.7167,10.6167
43.7167,10.7833
43.7167,10.95
43.7167,12.6333
43.7167,13.2167
43.7167,21.3667
43.7167,21.45
43.7167,26.8333
43.7178,142.0403
43.7223,-116.3866
43.7236,7.1142
43.7236,20.6875
43.7237,11.4507
43.7238,127.3448
43.7264,-1.0517
43.7294,-98.0337
43.73,-80.95
43.7333,7.4167
43.7333,10.8
43.7333,11.0167
43.7333,44.7
43.735,15.8906
43.7351,-80.9533
43.7358,-80.6681
43.7403,-87.7316
43.7417,-79.3733
43.7417,7.3147
43.7425,7.4244
43.7447,-87.966
43.7476,-70.2827
43.75,11.3167
43.75,13.1
43.75,15.7667
43.75,19.7167
43.75,44.0333
43.7514,20.0986
43.7517,24.8708
43.7544,11.1894
43.7611,10.4403
43.7617,1.9892
43.765,69.1758
43.7667,-80.0667
43.7667,10.8833
43.7667,11.1
43.7667,59.0333
43.7667,142.3667
43.7697,13.1369
43.7714,11.2542
43.7718,-88.4397
43.7722,1.2936
43.7731,41.9169
43.7736,24.5033
43.775,1.6872
43.775,7.5
43.775,11.4375
43.7811,-70.5684
43.7826,82.5089
43.7833,7.6667
43.7833,10.3833
43.7833,10.9167
43.7833,11.1
43.7833,23.7333
43.79,4.8325
43.7903,7.6083
43.7933,7.1883
43.796,-123.0573
43.7978,-70.1719
43.7981,-70.4056
43.7986,19.0036
43.8,131.9667
43.8011,24.0919
43.8031,143.8947
43.8058,4.6603
43.8072,11.2919
43.8081,4.6442
43.8119,18.5711
43.8167,10.6833
43.8167,11.0167
43.8167,11.0667
43.8167,11.1333
43.8167,18.3
43.8172,28.5828
43.8175,7.775
43.8217,18.2017
43.8225,87.6125
43.8226,-111.7919
43.8231,25.9539
43.8241,-91.2268
43.8247,21.9519
43.825,144.1056
43.8253,17.0058
43.8256,23.2375
43.8319,11.1994
43.8333,-79.5
43.8333,10.6167
43.8333,12.8
43.8333,13.0167
43.834,81.1581
43.8342,5.7839
43.8354,-79.089
43.8375,5.0381
43.8383,4.3597
43.8417,10.5028
43.8459,20.0368
43.8475,10.9833
43.85,10.5667
43.85,10.75
43.85,19.85
43.85,46.7167
43.8519,126.5481
43.8556,-70.1009
43.8564,18.4131
43.8583,-79.0364
43.8667,-79.8667
43.8667,-79.4333
43.8667,7.85
43.8667,10.2333
43.8667,10.3333
43.8667,10.8167
43.8667,11.1667
43.8667,18.4333
43.8667,20.1333
43.8667,21.1333
43.8667,21.4167
43.8667,127.3333
43.8767,-79.2633
43.8769,5.3969
43.88,11.0983
43.8828,10.7711
43.8833,-79.7333
43.8833,-78.9417
43.8833,-0.5183
43.8833,4.8553
43.8833,8.0333
43.8833,10.7333
43.8833,20.35
43.8833,77.0833
43.8844,77.0687
43.8883,-91.2075
43.89,-0.5
43.897,125.326
43.9,-80.57
43.9,-78.85
43.9,10.8333
43.9,11.0
43.9,18.35
43.9,81.35
43.9007,-69.9761
43.9008,25.9739
43.9014,1.8992
43.9017,10.6898
43.9061,12.4214
43.908,81.2777
43.9089,12.4844
43.9106,12.4556
43.9125,-78.6871
43.9167,-80.8667
43.9167,-80.1167
43.9167,12.9
43.9167,22.3
43.9167,42.7167
43.9167,144.6667
43.9199,5.0549
43.9256,12.4983
43.9264,20.7194
43.9283,132.0061
43.9289,2.1464
43.93,4.995
43.9333,10.3
43.9333,10.9167
43.9333,11.0167
43.9333,11.0333
43.9333,12.7167
43.9333,17.5833
43.9333,21.3667
43.9333,23.0833
43.9333,42.5167
43.9333,141.6333
43.9346,-69.8346
43.9346,12.4473
43.935,-78.6083
43.9377,-90.8131
43.9425,4.9053
43.9431,18.0775
43.945,12.4497
43.9457,12.4185
43.95,-78.3
43.95,4.8075
43.95,11.3833
43.95,12.4667
43.95,18.2667
43.95,19.55
43.95,43.6333
43.9614,-69.9587
43.9625,42.9875
43.965,4.8606
43.9667,-79.25
43.9667,-78.1667
43.9667,10.2333
43.9667,11.1167
43.9667,12.6
43.9667,12.7333
43.9667,17.9
43.9667,21.25
43.9672,4.7967
43.9681,119.3756
43.9686,25.3333
43.9706,-91.2654
43.9717,12.4817
43.9734,-75.9094
43.9749,81.5328
43.9783,4.9039
43.9789,12.695
43.9833,12.4333
43.9833,18.1667
43.9858,22.9575
43.9879,-90.4999
43.9916,-124.1063
43.9986,5.0597
44.0,-79.4667
44.0,8.1667
44.0,10.2333
44.0,12.65
44.0,19.9167
44.0,22.8667
44.0014,11.2392
44.0036,4.9272
44.0043,-73.1218
44.0085,-71.0719
44.0092,4.873
44.0101,20.9172
44.0144,87.2674
44.0154,-92.478
44.0167,-80.0667
44.0167,10.1667
44.0167,18.2611
44.0167,144.2667
44.0181,1.3558
44.0227,-88.5619
44.0238,-79.8045
44.0242,20.46
44.0259,-116.976
44.0265,-70.09
44.0308,23.3525
44.0333,-64.7167
44.0333,10.1333
44.0333,42.85
44.0344,15.6128
44.0361,4.997
44.0408,1.1078
44.0414,16.1986
44.045,-75.7845
44.0463,-79.6044
44.05,-79.4667
44.05,2.1589
44.05,8.2167
44.05,17.45
44.05,26.6167
44.05,43.0667
44.05,80.8667
44.0505,-91.6684
44.0538,-122.9811
44.054,-78.2164
44.0558,5.0489
44.0563,-121.3095
44.0564,-123.1174
44.0594,12.5683
44.0667,12.45
44.0667,143.5333
44.0716,-103.2204
44.075,10.4817
44.0764,9.9111
44.0771,-75.7975
44.0792,10.1
44.0817,42.9606
44.0827,-93.5029
44.0833,-123.132
44.0833,-80.2
44.0833,-79.75
44.0833,21.4333
44.0833,22.1
44.0851,-70.2492
44.0867,26.6367
44.0872,41.9733
44.09,-78.936
44.0912,-93.2312
44.0915,-70.1681
44.0933,6.2364
44.0986,3.0783
44.0991,-87.6812
44.1,-78.9333
44.1,9.8167
44.1,12.3833
44.1,12.4
44.1,12.4167
44.1,17.8833
44.1042,19.2972
44.1044,39.0772
44.1056,1.0861
44.1114,24.9942
44.112,-103.0818
44.1125,24.3472
44.1128,28.5558
44.1154,-123.1344
44.1167,-79.5667
44.1167,-79.1333
44.1167,8.25
44.1167,9.9
44.1167,9.9667
44.1167,12.3333
44.1167,42.9833
44.1167,130.8167
44.1172,27.2606
44.1194,15.2319
44.1222,-77.7642
44.1275,18.58
44.1281,4.0817
44.1311,18.0972
44.1333,-79.9333
44.1333,-79.6333
44.1333,-79.4167
44.1333,12.05
44.1383,4.8097
44.1389,12.2444
44.1394,43.0169
44.1447,125.8443
44.15,-79.8667
44.15,12.1333
44.15,17.4
44.15,21.0833
44.15,43.4667
44.1565,-87.5824
44.1585,17.7885
44.1619,18.3269
44.1623,4.6193
44.1646,87.9536
44.165,28.455
44.1661,19.075
44.1667,-81.6333
44.1667,-81.2167
44.1667,-77.3833
44.1667,9.9167
44.1667,28.6333
44.1667,52.1167
44.1667,80.0
44.1667,133.25
44.1667,133.8583
44.1669,-88.4767
44.167,87.543
44.1697,24.53
44.1714,8.3444
44.1715,-93.9772
44.1736,28.4083
44.1748,17.6634
44.1778,43.5
44.1789,66.7328
44.181,-94.0391
44.1833,-80.8167
44.1833,-77.5667
44.1833,12.1333
44.1833,18.9333
44.1833,21.1
44.1839,19.3308
44.1869,19.3728
44.1874,86.8946
44.1935,-88.2941
44.1977,86.8928
44.1979,21.7902
44.2,-78.4667
44.2,12.3944
44.2,27.3333
44.2025,0.6042
44.2039,17.9078
44.2049,0.6212
44.2125,-88.4271
44.2125,80.4097
44.2167,9.9667
44.2167,42.05
44.2167,43.1333
44.2213,20.2375
44.2228,-88.4763
44.2256,18.6925
44.2264,17.6597
44.2292,22.5306
44.2333,12.05
44.2333,20.9833
44.2333,42.0167
44.2356,21.1964
44.2493,-85.4164
44.25,-79.7833
44.25,-79.4667
44.25,-76.95
44.25,-76.75
44.25,20.0833
44.25,20.7
44.2503,28.2614
44.2575,4.6492
44.2586,12.3558
44.2612,-121.181
44.2659,-72.5717
44.2659,43.7562
44.2667,9.4
44.2667,19.8833
44.27,28.56
44.27,123.99
44.2702,135.0498
44.2752,-105.4982
44.2773,-88.2641
44.278,-88.3892
44.2811,4.7494
44.2833,25.5333
44.2856,11.8833
44.2906,-88.3208
44.2985,-120.8607
44.2996,-93.2789
44.3,-79.5833
44.3,-79.4333
44.3,-78.3167
44.3,20.5667
44.3003,-88.5365
44.3022,-96.7859
44.3054,86.0804
44.3081,8.4811
44.312,-94.4685
44.3128,-76.4553
44.3142,-77.8514
44.3167,-79.8833
44.3167,-79.0833
44.3167,9.3333
44.3167,11.8
44.3167,26.1833
44.3211,28.6133
44.3295,-93.9658
44.3328,26.0781
44.3333,-80.5
44.3333,7.4833
44.3333,7.55
44.3333,9.2167
44.3333,10.8333
44.3333,11.7
44.3333,23.8167
44.3337,111.2333
44.334,21.0768
44.3341,-69.7319
44.3381,28.0336
44.3406,132.5689
44.341,129.483
44.3417,17.2694
44.3494,26.0297
44.3497,4.769
44.35,-78.75
44.35,-78.7333
44.35,9.2333
44.35,24.0994
44.35,143.35
44.3506,2.575
44.3531,11.7147
44.3533,2.035
44.3558,142.4633
44.3562,21.2143
44.3623,-98.2094
44.3663,20.9565
44.3664,2.5942
44.3667,8.5833
44.3667,9.15
44.3667,19.3667
44.3667,19.6
44.3667,20.1667
44.3667,20.25
44.37,-64.52
44.3708,25.975
44.3711,-79.6769
44.3748,-100.3205
44.3783,4.6964
44.3783,21.4194
44.38,26.17
44.3833,12.0333
44.3842,19.1025
44.385,4.9911
44.3875,11.3444
44.3889,7.8181
44.3894,7.5478
44.3906,0.3092
44.3927,-89.8265
44.3942,-1.1628
44.3981,-80.0742
44.3992,19.1214
44.4,8.2667
44.4,11.25
44.4,11.5833
44.4,18.5333
44.4,23.52
44.4,25.9167
44.4023,-122.7028
44.4042,8.6806
44.4059,126.9655
44.4081,0.705
44.4111,8.9328
44.4124,131.1518
44.415,27.8236
44.4161,12.2017
44.4167,-78.3333
44.4167,10.8
44.4167,11.9167
44.4167,11.9833
44.4167,21.9333
44.4167,43.9167
44.4256,39.5319
44.4264,84.9032
44.4289,132.0742
44.4297,24.3642
44.4308,-88.0785
44.4325,26.1039
44.4333,-81.3833
44.4333,-81.3667
44.4333,-79.7333
44.4333,10.4
44.4333,18.0333
44.4333,20.7
44.4345,-73.0888
44.4347,125.175
44.4361,34.1106
44.4472,25.7572
44.4483,1.4414
44.4488,-95.7897
44.45,-76.08
44.45,11.8167
44.45,18.65
44.45,26.2
44.45,42.5
44.4509,26.0083
44.455,-93.1698
44.4561,20.0739
44.4563,25.9906
44.4592,-87.955
44.4595,26.1668
44.4615,-89.5382
44.4622,-73.2202
44.4667,11.0
44.4667,11.2
44.4667,39.7333
44.4708,11.4083
44.4708,19.807
44.4721,-88.0259
44.4796,-88.0889
44.4833,11.0333
44.4833,11.2833
44.4833,11.6333
44.4833,21.6667
44.4869,-71.2599
44.4876,-73.2316
44.4883,11.2181
44.4902,-73.1141
44.4909,-103.8155
44.4917,19.0028
44.4925,26.1914
44.4939,11.3428
44.4967,-88.1602
44.4994,34.17
44.5,-80.2167
44.5,0.17
44.5,10.95
44.5,12.05
44.5081,-76.4939
44.5083,25.9819
44.5097,11.4706
44.5148,-87.9895
44.5167,7.4667
44.5167,34.1833
44.5167,50.2667
44.5194,3.5014
44.5196,-73.0656
44.5206,-80.0167
44.5213,-109.0548
44.5241,-89.5507
44.525,26.2522
44.5317,-122.9071
44.5333,10.8167
44.5333,10.8667
44.5333,11.0167
44.5333,16.7667
44.5333,19.2258
44.5333,26.0
44.535,125.703
44.5381,18.6761
44.5441,-69.6624
44.5458,4.6831
44.546,15.375
44.5472,11.1956
44.55,7.7333
44.55,10.7833
44.55,10.9333
44.55,11.45
44.55,11.5333
44.55,18.1
44.55,18.5167
44.55,26.07
44.55,26.1333
44.55,135.5833
44.5514,129.6329
44.5528,34.2875
44.5545,-73.2168
44.5581,4.7508
44.5594,6.0786
44.5639,27.3661
44.5667,-80.9333
44.5667,-79.5833
44.5667,10.7833
44.5667,11.2667
44.5667,11.3667
44.5667,21.2833
44.5698,-123.2779
44.57,24.55
44.57,25.95
44.5703,-88.0928
44.575,38.0725
44.5758,11.3486
44.58,-80.73
44.5802,-75.1978
44.5817,-92.6036
44.5833,-75.6833
44.5833,10.7333
44.594,129.38
44.5967,11.0528
44.5972,10.6917
44.6,-79.4167
44.6,33.6
44.6,40.0833
44.6,132.8167
44.605,33.5225
44.6058,-0.9356
44.6067,22.6131
44.6072,10.9333
44.6086,2.0317
44.6142,17.9894
44.6153,11.8333
44.6167,10.2667
44.6167,10.6
44.6167,11.4833
44.6167,11.6667
44.6167,19.7833
44.6167,21.1833
44.62,-1.1457
44.6206,4.3911
44.6222,23.1972
44.6242,-124.0513
44.6272,-123.0965
44.6333,-79.2167
44.6333,10.3833
44.6333,10.4667
44.6333,11.1833
44.6333,22.65
44.6333,39.1333
44.6333,40.7333
44.6333,41.9333
44.6347,-1.0225
44.6354,-88.0683
44.6361,8.6417
44.6361,18.8444
44.6364,-1.0667
44.6429,-73.1538
44.645,-0.9772
44.6469,10.9256
44.6475,-63.5906
44.65,-81.0333
44.65,-64.3
44.65,-1.17
44.65,7.4833
44.65,7.6333
44.65,7.8667
44.65,10.7833
44.65,11.3833
44.65,21.6333
44.6572,-93.1687
44.6611,24.2606
44.6622,25.5736
44.6627,-90.1728
44.6667,-76.2167
44.6667,10.4667
44.6667,20.9333
44.6667,45.65
44.6672,34.3978
44.6697,24.88
44.6767,20.391
44.6774,-93.252
44.6774,-75.0396
44.6781,11.0422
44.6833,-79.95
44.6833,8.4667
44.6833,10.4333
44.6833,10.85
44.6833,27.9519
44.6847,-1.0119
44.6892,18.3022
44.6936,10.242
44.6951,-73.4563
44.6961,120.5123
44.7,-75.8833
44.7,7.85
44.7,8.0333
44.7,10.4167
44.7,10.5333
44.7,10.6333
44.7,11.4
44.7,11.8
44.7,12.1833
44.7,18.4833
44.7,41.8333
44.7088,-75.4717
44.7147,21.17
44.7158,125.9544
44.7167,-79.7667
44.7167,11.15
44.7167,11.5333
44.7167,18.8167
44.7167,37.7833
44.7167,43.0
44.7178,21.6639
44.7181,26.6453
44.7194,25.3197
44.7225,8.2936
44.7246,-93.4419
44.7253,22.3961
44.7292,5.0228
44.7294,-0.5997
44.7314,18.0844
44.7318,-92.8538
44.7333,10.9333
44.7333,11.0333
44.7333,11.2833
44.7358,4.597
44.7433,-1.0892
44.7444,44.2031
44.7453,-0.6811
44.7457,-93.2004
44.7466,-93.0661
44.7494,43.4386
44.75,-79.8833
44.75,-79.5167
44.75,10.1333
44.75,10.2167
44.75,19.7
44.75,20.55
44.75,20.9667
44.75,21.5167
44.7528,33.8608
44.7545,-93.3632
44.7546,-85.6038
44.7554,-69.6657
44.7569,19.2161
44.7617,8.7906
44.7648,-93.2793
44.7667,-79.9333
44.7667,7.6833
44.7667,8.35
44.7667,10.45
44.7667,10.6
44.7667,10.6833
44.7667,11.5
44.7667,16.6667
44.7667,132.0167
44.7686,39.8733
44.7703,10.7822
44.7725,-0.6156
44.7725,17.1925
44.7736,4.8439
44.7745,-93.4772
44.7748,-88.5843
44.7749,-117.832
44.7806,-0.5658
44.7833,10.8833
44.7833,44.1667
44.7833,44.7667
44.7835,-68.7352
44.7919,20.2723
44.7956,-74.2859
44.7961,-106.9642
44.8,-0.584
44.8015,10.328
44.8029,-91.4385
44.8036,22.9708
